,nom,numPmu,age,sexe,race,statut,oeilleres,proprietaire,entraineur,deferre,driver,driverChange,robe,indicateurInedit,musique,nombreCourses,nombreVictoires,nombrePlaces,gainsParticipant,nomPere,nomMere,ordreArrivee,jumentPleine,engagement,supplement,handicapDistance,handicapPoids,poidsConditionMonteChange,tempsObtenu,reductionKilometrique,allure,course_id,participant_id,incident,placeCorde,urlCasaque,ecurie,tauxReclamation,nomPereMere,poidsConditionMonte,distanceChevalPrecedent,eleveur
698,SWAP,12,5,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,M.KLUTH,FRAU H.DEWALD,0,FRAU S.WANDT,False,0,False,3p5p8p0p9p,16,0,1,"{'gainsCarriere': 320000, 'gainsVictoires': 0, 'gainsPlace': 320000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 120000}",Hannouma,Souplesse,4,False,False,0,0,540,False,0,0,GALOP,57,698,0,5.0,0,0,0.0,Majestic light,0.0,"{'libelleCourt': '7 L', 'libelleLong': '7 longueurs', 'code': 17, 'identifiant': 'SEPT_LONGUEURS'}",0
699,IVREA,1,5,FEMELLES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,STALL INDIA,CHR.SPRENGEL,0,A.STARKE,False,0,False,1p1p9p1p5p,10,4,1,"{'gainsCarriere': 1080000, 'gainsVictoires': 1040000, 'gainsPlace': 40000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 1080000}",Areion,Incita,3,False,False,0,0,640,False,0,0,GALOP,55,699,0,4.0,0,0,0.0,Royal solo,0.0,"{'libelleCourt': '1 L', 'libelleLong': '1 longueur', 'code': 1, 'identifiant': 'UNE_LONGUEUR'}",0
700,ILLUMINATI,2,4,MALES,PUR-SANG,PARTANT,SANS_OEILLERES,PARADISE PARK/TSCHECHIEN,F.NEUBERG/TSCHECHIEN,0,J.BOJKO,False,0,False,1p5p2p2p1p,6,3,2,"{'gainsCarriere': 338100, 'gainsVictoires': 246100, 'gainsPlace': 92000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 338100}",Scyris,Irish paradise,7,False,False,0,0,605,False,0,0,GALOP,55,700,0,2.0,0,0,0.0,Catcher in the rye,0.0,"{'libelleCourt': '13 L', 'libelleLong': '13 longueurs', 'code': 7, 'identifiant': 'TREIZE_LONGUEURS'}",0
701,BELLE ZORRO,3,8,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,R.STORP,R.STORP,0,FRAU L.STEUDLE,False,0,False,3p3p1p3p4p,56,4,17,"{'gainsCarriere': 2469300, 'gainsVictoires': 1000000, 'gainsPlace': 1469300, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 1100000}",Dr fong,Special beat,5,False,False,0,0,545,False,0,0,GALOP,55,701,0,8.0,0,0,0.0,Bustino,0.0,"{'libelleCourt': '4 L 1/2', 'libelleLong': '4 longueurs 1/2', 'code': 35, 'identifiant': 'QUATRE_LONGUEURS_ET_DEMIE'}",0
702,CUORE DE LUTE,4,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL ESTRADA,D.ILIC,0,I.FERGUSON,False,0,False,0p0p4p1p3p,14,1,3,"{'gainsCarriere': 785000, 'gainsVictoires': 360000, 'gainsPlace': 425000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 570000}",El lute,Colatina,6,False,False,0,0,595,False,0,0,GALOP,55,702,0,1.0,0,0,0.0,Winged love,0.0,"{'libelleCourt': '6 L', 'libelleLong': '6 longueurs', 'code': 16, 'identifiant': 'SIX_LONGUEURS'}",0
703,EMIGLIA,5,6,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,FRAU S.WEIS,FRAU S.WEIS,0,A.WEIS,False,0,False,6p9p3p3p5p,23,2,7,"{'gainsCarriere': 1099000, 'gainsVictoires': 410000, 'gainsPlace': 689000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 1027000}",Lateral,Estelle,4,False,False,0,0,585,False,0,0,GALOP,55,703,0,10.0,0,0,0.0,Emarati,0.0,"{'libelleCourt': '1 L 1/2', 'libelleLong': '1 longueur 1/2', 'code': 2, 'identifiant': 'UNE_LONGUEUR_ET_DEMIE'}",0
704,SINAOLA,6,9,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL ESTRADA,D.ILIC,0,FRAU J.OPPERMANN,False,0,False,0p1p8p5p5p,36,4,6,"{'gainsCarriere': 1814500, 'gainsVictoires': 1115000, 'gainsPlace': 699500, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 445000}",Lomitas,Sylvette,10,False,False,0,0,545,False,0,0,GALOP,55,704,0,7.0,0,0,0.0,Silver hawk,0.0,"{'libelleCourt': '13 L', 'libelleLong': '13 longueurs', 'code': 7, 'identifiant': 'TREIZE_LONGUEURS'}",0
705,SAUBER,7,8,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,FRAU S.BRUEGGEMANN,FRAU S.BRUEGGEMANN,0,AM.FRAU S.BRUEGGEMANN,False,0,False,5p0p3p1p3p,55,7,8,"{'gainsCarriere': 2735000, 'gainsVictoires': 1620000, 'gainsPlace': 1115000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 439000}",Medicean,Shina,2,False,False,0,0,570,False,0,0,GALOP,55,705,0,5.0,0,0,0.0,Lomitas,575.0,"{'libelleCourt': '11 L', 'libelleLong': '11 longueurs', 'code': 5, 'identifiant': 'ONZE_LONGUEURS'}",0
706,AIR ATTACK,8,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,HIBERNIA STABLES,J.D.HILLIS,0,D.MOFFATT,False,0,False,1p5p9p5p0p,12,1,1,"{'gainsCarriere': 384000, 'gainsVictoires': 300000, 'gainsPlace': 84000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 315000}",Hurricane run,Aigrette,1,False,False,0,0,550,False,0,0,GALOP,55,706,0,9.0,0,0,0.0,Gone west,0.0,0,0
707,LUCKY BABE,9,7,FEMELLES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,STALL LUCKY STABLES/NIEDERLANDE,CHR.J.M.WOLTERS/NIEDERLANDE,0,ST.HELLYN,False,0,False,3p4p5p7p3p,20,1,9,"{'gainsCarriere': 1300000, 'gainsVictoires': 350000, 'gainsPlace': 950000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 925000}",Sholokhov,Lyon,8,False,False,0,0,550,False,0,0,GALOP,55,707,0,6.0,0,0,0.0,Law society,0.0,"{'libelleCourt': '1/2 L', 'libelleLong': '1/2 longueur', 'code': 3, 'identifiant': 'DEMI_LONGUEUR'}",0
708,NEWNTON LODGE,10,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,CHR.BRUER,FRAU V.HENKENJOHANN,0,M.CADEDDU,False,0,False,0p9p6p0p2p,25,4,6,"{'gainsCarriere': 1785600, 'gainsVictoires': 1055000, 'gainsPlace': 730600, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 1460000}",Rail link,Widescreen,9,False,False,0,0,540,False,0,0,GALOP,55,708,0,3.0,0,0,0.0,Distant view,0.0,"{'libelleCourt': 'ENCOLURE', 'libelleLong': 'Encolure', 'code': 26, 'identifiant': 'ENCOLURE'}",0
709,ROYALTY SCHEME,1,8,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,S.L. OWEN,S.L. OWEN,0,S. OWEN,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a9a3a2a5a3a,0,0,0,"{'gainsCarriere': 224100, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,9,False,False,0,2240,0,False,0,0,TROT,54,709,0,1.0,0,0,0.0,0,0.0,0,0
710,ROPEBURN,2,4,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,A. RUSSO,R.R. SUGARS,0,MME K. SUGARS,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,2a5a6a2a3a,0,0,0,"{'gainsCarriere': 137200, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,0,False,False,0,2240,0,False,0,0,TROT,54,710,0,2.0,0,0,0.0,0,0.0,0,0
711,LONG STORY SHORT,3,5,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,R.H. KELLY,J.E. KELLY,0,M. HAYES,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,5a5a9a3a4a,0,0,0,"{'gainsCarriere': 403600, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,7,False,False,0,2240,0,False,0,0,TROT,54,711,0,3.0,0,0,0.0,0,0.0,0,0
712,MY ARCHIE WAY,4,7,HONGRES,TROTTEUR FRANCAIS,NON_PARTANT,SANS_OEILLERES,W.L. MILNER,B.A. KIESEY,0,MME E. HAMBLIN,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,8a6a6a7a4a,0,0,0,"{'gainsCarriere': 1598900, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,0,False,False,0,2240,0,False,0,0,TROT,54,712,NON_PARTANT,4.0,0,0,0.0,0,0.0,0,0
713,ARCTIC WOLF,5,7,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,T. TRIMBOLI,T. TRIMBOLI,0,T. XIRIHA,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a8a7a8a2a5a,0,0,0,"{'gainsCarriere': 2895300, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,8,False,False,0,2240,0,False,0,0,TROT,54,713,0,5.0,0,0,0.0,0,0.0,0,0
714,COLUMBIAS DEEJAY,6,4,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,D.C. MAGRI,D.C. MAGRI,0,D. MAGRI,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,7a4a1a4a3a2a,0,0,0,"{'gainsCarriere': 458400, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,2,False,False,0,2240,0,False,0,0,TROT,54,714,0,6.0,0,0,0.0,0,0.0,0,0
715,SHIPS SPUR,7,6,MALES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,B. SHIPWAY,B. SHIPWAY,0,G. LANG,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,8a1a9a8a1a,0,0,0,"{'gainsCarriere': 1722300, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,5,False,False,0,2240,0,False,0,0,TROT,54,715,0,7.0,0,0,0.0,0,0.0,0,0
716,BALLAN ROAD,8,6,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,C.W. OSBORNE,B. CONROY,0,G. CONROY,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,3a7a0a9a2a5a,0,0,0,"{'gainsCarriere': 1535800, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,6,False,False,0,2240,0,False,0,0,TROT,54,716,0,8.0,0,0,0.0,0,0.0,0,0
717,ROYAL DREAM,9,4,FEMELLES,TROTTEUR FRANCAIS,NON_PARTANT,SANS_OEILLERES,J. FRANKLIN,J. FRANKLIN,0,M. CRAVEN,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,8a8a1a1a4a,0,0,0,"{'gainsCarriere': 817900, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Dream well,L'imperatrice,0,False,False,0,2240,0,False,0,0,TROT,54,717,NON_PARTANT,9.0,0,0,0.0,Sicyos,0.0,0,0
718,ENJOY AN ALE,10,4,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,ENJOY GROUP,D. VAN RYN,0,D. WILSON,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,1a5a3a3a8a2a,0,0,0,"{'gainsCarriere': 783700, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,1,False,False,0,2240,0,False,0,0,TROT,54,718,0,10.0,0,0,0.0,0,0.0,0,0
719,LOCHLEE JACOB,11,8,HONGRES,TROTTEUR FRANCAIS,NON_PARTANT,SANS_OEILLERES,D.M. YOUNGSON,N. YOUNGSON,0,N. YOUNGSON,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,2a3a6a6a5a6a,0,0,0,"{'gainsCarriere': 908900, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,0,False,False,0,2240,0,False,0,0,TROT,54,719,NON_PARTANT,11.0,0,0,0.0,0,0.0,0,0
720,MAJESTIC ESS JAY,12,4,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,T.A. RYAN,C.W. LANG,0,CH. SVANOSIO,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,2a2a2a1a1a,0,0,0,"{'gainsCarriere': 2291900, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,3,False,False,0,2240,0,False,0,0,TROT,54,720,0,12.0,0,0,0.0,0,0.0,0,0
721,SUAVEMENTE,13,4,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,J. ALLEN,B.J. DOOLEY,0,G. SUGARS,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,8a0a2a1a6a,0,0,0,"{'gainsCarriere': 368700, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,4,False,False,0,2240,0,False,0,0,TROT,54,721,0,13.0,0,0,0.0,0,0.0,0,0
722,BIG MOUN,1,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,FRAU P.GEHM,FRAU P.GEHM,0,R.PIECHULEK,False,0,False,3p2p2p2p1p,35,3,13,0,Monos,Big love,3,False,False,0,0,580,False,0,0,GALOP,58,722,0,9.0,0,0,0.0,Lomitas,0.0,"{'libelleCourt': '3 L 1/2', 'libelleLong': '3 longueurs 1/2', 'code': 32, 'identifiant': 'TROIS_LONGUEURS_ET_DEMIE'}",0
723,DIEU MERCI,2,5,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL BEROTTI,R.SCHAAF,0,FRAU ST.HOFER,False,0,False,-,0,0,0,0,Toylsome,Danger zone,7,False,False,0,0,570,False,0,0,GALOP,58,723,0,7.0,0,0,0.0,Orpen,0.0,"{'libelleCourt': '8 L', 'libelleLong': '8 longueurs', 'code': 18, 'identifiant': 'HUIT_LONGUEURS'}",0
724,ITCHY,3,5,MALES,PUR-SANG,PARTANT,SANS_OEILLERES,E.LENZ,FRAU BIRGIT LENZ,0,P.J.WERNING,False,0,False,6p,1,0,0,0,Toylsome,Ingold,9,False,False,0,0,570,False,0,0,GALOP,58,724,0,6.0,0,0,0.0,Feenpark,0.0,"{'libelleCourt': '12 L', 'libelleLong': '12 longueurs', 'code': 6, 'identifiant': 'DOUZE_LONGUEURS'}",0
725,JOGI'S BOY,4,5,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,E.LENZ,FRAU S.WEIS,0,A.WEIS,False,0,False,6p,1,0,0,0,Aeskulap,Just crazy,4,False,False,0,0,580,False,0,0,GALOP,58,725,0,3.0,0,0,0.0,Big shuffle,0.0,"{'libelleCourt': '8 L', 'libelleLong': '8 longueurs', 'code': 18, 'identifiant': 'HUIT_LONGUEURS'}",0
726,KING'S HALL,5,7,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,M.P.REICHSTEIN,DR.A.BOLTE,0,A.PIETSCH,False,0,False,5p2p1p8p7p,29,4,3,0,Halling,Konigin turf,1,False,False,0,0,570,False,0,0,GALOP,58,726,0,1.0,0,0,0.0,Turfkonig,0.0,0,0
727,ROCK OF CASHEL,6,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,Z.BIFOV,FRAU E.MAEDER,0,FRAU S.WANDT,False,0,False,0p7p9p9p,7,1,1,0,Areion,Rocket light,2,False,False,0,0,570,False,0,0,GALOP,58,727,0,8.0,0,0,0.0,Lando,0.0,"{'libelleCourt': 'ENCOLURE', 'libelleLong': 'Encolure', 'code': 26, 'identifiant': 'ENCOLURE'}",0
728,DANCE WITH ME,7,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,E.GABRIEL,S.SMRCZEK,0,M.LOPEZ,False,0,False,9p3p7p7p,4,0,1,0,Sunday break,Double fire,6,False,False,0,0,550,False,0,0,GALOP,58,728,0,4.0,0,0,0.0,Big shuffle,0.0,"{'libelleCourt': '3 L', 'libelleLong': '3 longueurs', 'code': 13, 'identifiant': 'TROIS_LONGUEURS'}",0
729,EVENING SUITAR,8,5,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL CASH,R.STORP,0,FRAU L.STEUDLE,False,0,False,8p,1,0,0,0,Sword local,Evening moonrise,8,False,False,0,0,500,False,0,0,GALOP,58,729,0,5.0,0,0,0.0,Monsagem,0.0,"{'libelleCourt': 'LOIN', 'libelleLong': 'Loin', 'code': 23, 'identifiant': 'LOIN'}",0
730,WUNSCHKONZERT,9,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL SEPTEMBER,CHR.SPRENGEL,0,A.STARKE,False,0,False,5p5p8p6p2p,11,2,1,0,Westerner,Virginias best,5,False,False,0,0,555,False,0,0,GALOP,58,730,0,2.0,0,0,0.0,King's best,0.0,"{'libelleCourt': '1 L 1/2', 'libelleLong': '1 longueur 1/2', 'code': 2, 'identifiant': 'UNE_LONGUEUR_ET_DEMIE'}",0
731,FLAME HAWK,1,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,LMGW-BLOODSTOCK,MARIO HOFER,0,FRAU J.MOELLS,False,0,False,1p4p7p6p,4,1,0,0,First defence,Wandesta,4,False,False,0,0,600,False,0,0,GALOP,56,731,0,10.0,0,0,0.0,Nashwan,0.0,"{'libelleCourt': '2 L 1/2', 'libelleLong': '2 longueurs 1/2', 'code': 11, 'identifiant': 'DEUX_LONGUEURS_ET_DEMIE'}",0
732,LUCKY JO,2,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,FRAU K.HEITZ,D.ILIC,0,T.SCARDINO,False,0,False,2p1p9p7p5p,23,3,5,0,Medecis,Lupinie,1,False,False,0,0,585,False,0,0,GALOP,56,732,0,11.0,0,0,0.0,Platini,0.0,0,0
733,SERKO,3,9,HONGRES,AQPS,NON_PARTANT,SANS_OEILLERES,FRAU A.WIEHN,M.G.KLAPSCHUS,0,FRAU N.WAGNER,False,0,False,7p0p6p2p3p,30,4,7,0,Ragmar,Enita,0,False,False,0,0,595,False,0,0,GALOP,56,733,NON_PARTANT,8.0,0,0,0.0,Brezzo,0.0,0,0
734,EARLY GUEST,4,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL BEAUTY WORLD,R.STORP,0,M.CADEDDU,False,0,False,7p1p4p4p0p,21,2,2,0,Areion,Evry,10,False,False,0,0,595,False,0,0,GALOP,56,734,0,4.0,0,0,0.0,Torgos,0.0,"{'libelleCourt': 'LOIN', 'libelleLong': 'Loin', 'code': 23, 'identifiant': 'LOIN'}",0
735,AL SABIA,5,5,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL BVB,R.SCHAAF,0,FRAU ST.HOFER,False,0,False,8p8p5p5p0p,6,0,0,0,Sabiango,Al shuua,3,False,False,0,0,580,False,0,0,GALOP,56,735,0,1.0,0,0,0.0,Lomitas,0.0,"{'libelleCourt': '3/4 L', 'libelleLong': '3/4 de longueur', 'code': 33, 'identifiant': 'TROIS_QUARTS_DE_LONGUEUR'}",0
736,AMOR FATI,6,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,A.THERRE,W.THERRE,0,A.PIETSCH,False,0,False,0p2p7p8p1p,40,3,3,0,Monsagem,Anna katrin,9,False,False,0,0,575,False,0,0,GALOP,56,736,0,2.0,0,0,0.0,Platini,0.0,"{'libelleCourt': '16 L', 'libelleLong': '16 longueurs', 'code': 28, 'identifiant': 'SEIZE_LONGUEURS'}",0
737,NUORO,7,7,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL MOSCHELMUEHLE,G.MAYER,0,D.MOFFATT,False,0,False,3p0p0p3p6p,35,4,6,0,Sholokhov,Nice queen,8,False,False,0,0,570,False,0,0,GALOP,56,737,0,6.0,0,0,0.0,Koenigsstuhl,0.0,"{'libelleCourt': '3 L 1/2', 'libelleLong': '3 longueurs 1/2', 'code': 32, 'identifiant': 'TROIS_LONGUEURS_ET_DEMIE'}",0
738,AMI ROUGE,8,12,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,W.KIESSER,W.KIESSER,0,FRAU J.OPPERMANN,False,0,False,4p5p4p0p5p,59,5,15,0,Kaldou star,My baby lisa,2,False,False,0,0,530,False,0,0,GALOP,56,738,0,3.0,0,0,0.0,Northern baby,0.0,"{'libelleCourt': '7 L', 'libelleLong': '7 longueurs', 'code': 17, 'identifiant': 'SEPT_LONGUEURS'}",0
739,QUANTUM OF SOLACE,9,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL ADELANTE,FRAU A.BODENHAGEN,0,R.PIECHULEK,False,0,False,7p5p9p7p4p,29,0,1,0,Salutino,Queen's story,5,False,False,0,0,560,False,0,0,GALOP,56,739,0,9.0,0,0,0.0,Law society,0.0,"{'libelleCourt': '1 L 3/4', 'libelleLong': '1 longueur 3/4', 'code': 57, 'identifiant': 'UNE_LONGUEUR_TROIS_QUARTS'}",0
740,ROYAL BALOU,10,10,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,FRAU BRITTA SCHMITZ,FRAU BRITTA SCHMITZ,0,A.BEST,False,0,False,8p6p0p7p8p,8,0,0,0,Banyumanik,Royal tara,7,False,False,0,0,560,False,0,0,GALOP,56,740,0,5.0,0,0,0.0,Torgos,0.0,"{'libelleCourt': '4 L 1/2', 'libelleLong': '4 longueurs 1/2', 'code': 35, 'identifiant': 'QUATRE_LONGUEURS_ET_DEMIE'}",0
741,VULKAN,11,8,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,JOH.L.MUELLER,JOH.L.MUELLER,0,AM.FRAU A.BIESSEY,False,0,False,8p8p4p4p7p,31,2,2,0,Law society,Valynka,6,False,False,0,0,530,False,0,0,GALOP,56,741,0,7.0,0,0,0.0,Monsagem,0.0,"{'libelleCourt': '1 L 1/4', 'libelleLong': '1 longueur 1/4', 'code': 56, 'identifiant': 'UNE_LONGUEUR_ET_QUART'}",0
742,DRAGOSLAV,1,7,MALES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL EWG,W.SCHUETZ,0,FRAU J.OPPERMANN,False,0,False,1p8p8p4p1p,54,10,8,"{'gainsCarriere': 5285000, 'gainsVictoires': 3570000, 'gainsPlace': 1715000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 2420000}",Green desert,Diacada,4,False,False,0,0,570,False,0,0,GALOP,59,742,0,6.0,0,0,0.0,Cadeaux genereux,0.0,"{'libelleCourt': '2 L 1/2', 'libelleLong': '2 longueurs 1/2', 'code': 11, 'identifiant': 'DEUX_LONGUEURS_ET_DEMIE'}",0
743,AMPARO,2,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL GREITIS,G.LENTZ,0,J.BOJKO,False,0,False,2p5p1p0p3p,13,1,4,"{'gainsCarriere': 1300000, 'gainsVictoires': 300000, 'gainsPlace': 1000000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 1190000}",Areion,A prisa,5,False,False,0,0,590,False,0,0,GALOP,59,743,0,5.0,0,0,0.0,Royal solo,0.0,"{'libelleCourt': '8 L', 'libelleLong': '8 longueurs', 'code': 18, 'identifiant': 'HUIT_LONGUEURS'}",0
744,GAELIC WAY,3,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,T.OEHRL,FRAU CL.BARSIG,0,A.BEST,False,0,False,6p0p4p6p1p,10,2,1,"{'gainsCarriere': 1855000, 'gainsVictoires': 1100000, 'gainsPlace': 755000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 1855000}",Creachadoir,Green way,7,False,False,0,0,585,False,0,0,GALOP,59,744,0,8.0,0,0,0.0,Green tune,0.0,"{'libelleCourt': '1 L 1/4', 'libelleLong': '1 longueur 1/4', 'code': 56, 'identifiant': 'UNE_LONGUEUR_ET_QUART'}",0
745,TAKEDA SHINGEN,4,5,HONGRES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,STALL TUDORS,FRAU H.DEWALD,0,FRAU S.WANDT,False,0,False,1p2p7p7p1p,19,3,2,"{'gainsCarriere': 1162500, 'gainsVictoires': 820000, 'gainsPlace': 342500, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 1090000}",First samurai,To act,2,False,False,0,0,570,False,0,0,GALOP,59,745,0,3.0,0,0,0.0,Roberto,0.0,"{'libelleCourt': '10 L', 'libelleLong': '10 longueurs', 'code': 4, 'identifiant': 'DIX_LONGUEURS'}",0
746,VICTORIOUS,5,4,MALES,PUR-SANG,PARTANT,SANS_OEILLERES,STALL MANHATTAN,DR.A.BOLTE,0,A.PIETSCH,False,0,False,1p4p1p2p4p,5,2,1,"{'gainsCarriere': 920000, 'gainsVictoires': 700000, 'gainsPlace': 220000, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 920000}",Tertullian,Valiani,1,False,False,0,0,570,False,0,0,GALOP,59,746,0,4.0,0,0,0.0,Big shuffle,0.0,0,0
747,DUTCH GAL,6,5,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,E.H.BOUMANS/NIEDERLANDE,CHR.J.M.WOLTERS/NIEDERLANDE,0,ST.HELLYN,False,0,False,2p3p1p3p1p,25,3,11,"{'gainsCarriere': 2356400, 'gainsVictoires': 1075000, 'gainsPlace': 1281400, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 2130000}",Dutch art,Spangle,6,False,False,0,0,560,False,0,0,GALOP,59,747,0,7.0,0,0,0.0,Galileo,0.0,"{'libelleCourt': '2 L 1/2', 'libelleLong': '2 longueurs 1/2', 'code': 11, 'identifiant': 'DEUX_LONGUEURS_ET_DEMIE'}",0
